molecule_chembl_id,canonical_smiles,assay_description,assay_type,target_organism,target_pref_name,bioactivity_class,standard_value,target_organism_canonical_smiles,target_organism_isomeric_smiles,"bioactivity_class_labels (0-inactive, 1-active, 2-intermediate)",MW,LogP,NumHDonors,NumHAcceptors
"665449  -- tert-butyl N-[2-[5-[(2,4-dichlorophenyl)methylsulfonyl]-1,3,4-oxadiazol-2-yl]ethyl]carbamate",CC(C)(C)OC(=O)NCCC1=NN=C(O1)S(=O)(=O)CC2=C(C=C(C=C2)Cl)Cl,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,4.22,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,436.317,3.4175,1,7
2577  -- Carmofur,CCCCCCNC(=O)N1C=C(C(=O)NC1=O)F,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,0.16,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,257.265,0.8137,2,4
"313619  -- 7-Nitro-4-(1-oxidopyridin-1-ium-2-yl)sulfanyl-2,1,3-benzoxadiazole",C1=CC=[N+](C(=C1)SC2=CC=C(C3=NON=C23)[N+](=O)[O-])[O-],SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,0.1,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,290.26,1.9156,0,7
3117  -- Disulfiram,CCN(CC)C(=S)SSC(=S)N(CC)CC,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,0.22,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,296.552,3.6212,0,4
73343  -- Ammonium pyrrolidyldithiocarbamate,C1CCN(C1)C(=S)S.N,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,0.21,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,164.299,1.4589,2,2
9810709  -- Aldoxorubicin,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(/C(=N/NC(=O)CCCCCN6C(=O)C=CC6=O)/CO)O)N)O,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,0.58,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,750.758,0.3898,7,15
9810709  -- Aldoxorubicin,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(/C(=N\NC(=O)CCCCCN6C(=O)C=CC6=O)/CO)O)N)O,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,0.58,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,750.758,0.3898,7,15
9810709  -- Aldoxorubicin,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]2C[C@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(/C(=N/NC(=O)CCCCCN6C(=O)C=CC6=O)/CO)O)N)O,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,0.58,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,750.758,0.3898,7,15
9810709  -- Aldoxorubicin,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=NNC(=O)CCCCCN6C(=O)C=CC6=O)CO)O)N)O,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,0.58,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,750.758,0.3898,7,15
9810709  -- Aldoxorubicin,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(/C(=N/NC(=O)CCCCCN6C(=O)C=CC6=O)/CO)O)N)O,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,0.58,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,750.758,0.3898,7,15
9810709  -- Aldoxorubicin,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=NNC(=O)CCCCCN6C(=O)C=CC6=O)CO)O)N)O,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,0.58,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,750.758,0.3898,7,15
2450  -- Bronopol,C(C(CO)([N+](=O)[O-])Br)O,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,0.42,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,199.988,-0.6611,2,4
"CID 2886035  -- 1-(3,5-dimethylphenyl)-3-(1H-1,2,4-triazol-5-ylthio)pyrrolidine-2,5-dione",CC1=CC(=CC(=C1)N2C(=O)CC(C2=O)SC3=NC=NN3)C,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,3.17,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,302.359,1.84574,1,5
5281605  -- Baicalein,C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C(=C3O)O)O,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,0.02,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,270.24,2.5768,3,5
4534  -- Nordihydroguaiaretic acid,CC(CC1=CC(=C(C=C1)O)O)C(C)CC2=CC(=C(C=C2)O)O,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,2.59,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,302.37,3.5664,4,4
"707055  -- 5-(Phenylamino)-1,3,4-thiadiazole-2(3H)-thione",C1=CC=C(C=C1)NC2=NNC(=S)S2,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,0.39,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,209.299,2.94429,2,4
442514  -- Haematoxylin,C1C2=CC(=C(C=C2[C@H]3[C@@]1(COC4=C3C=CC(=C4O)O)O)O)O,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,0.22,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,302.282,1.3205,5,6
135413533  -- TAS-103 free base,CN(C)CCNC1=NC2=C(C=CC(=C2)O)C3=C1C(=O)C4=CC=CC=C43,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,2.99,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,333.391,3.1253,2,5
"85040  -- 6,6'-Dithiodinicotinic acid",C1=CC(=NC=C1C(=O)O)SSC2=NC=C(C=C2)C(=O)O,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,0.24,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,308.34,2.6724,2,6
14720269  -- Rabeprazole sodium,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3[N-]2)OCCCOC.[Na+],SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,0.74,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,381.433,-0.37748,0,5
"682802  -- Methanamine, N-(2,3-diphenyl-1,2,4-thiadiazol-5(2H)-ylidene)-",CN=C1N=C(N(S1)C2=CC=CC=C2)C3=CC=CC=C3,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,0.98,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,267.357,3.1313,0,4
5489012  -- Oxyfedrine hydrochloride,C[C@@H]([C@@H](C1=CC=CC=C1)O)NCCC(=O)C2=CC(=CC=C2)OC.Cl,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,2.35,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,349.858,3.4015,2,4
59599728  -- 2-Hydroxy-6-(5-(4-methylpiperazine-1-carbonyl)thiophen-2-yl)-1-naphthaldehyde,CN1CCN(CC1)C(=O)C2=CC=C(S2)C3=CC4=C(C=C3)C(=C(C=C4)O)C=O,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,1.33,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,380.469,3.474,1,5
5281792  -- Rosmarinic acid,C1=CC(=C(C=C1CC(C(=O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,3.86,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,360.318,1.7613,5,7
5281792  -- Rosmarinic acid,C1=CC(=C(C=C1C[C@H](C(=O)O)OC(=O)/C=C/C2=CC(=C(C=C2)O)O)O)O,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,3.86,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,360.318,1.7613,5,7
12928470  -- SKF 38393 hydrobromide,C1CNCC(C2=CC(=C(C=C21)O)O)C3=CC=CC=C3.Br,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,2.63,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,336.229,2.9533,3,3
"1510389  -- 2-(2,5-Dimethylphenyl)-6-fluoro-1,2-benzothiazol-3-one",CC1=CC(=C(C=C1)C)N2C(=O)C3=C(S2)C=C(C=C3)F,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,0.02,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,273.332,3.80814,0,3
"230748  -- 9,10-Dihydro-9,10[1',2']-benzenoanthracene-1,4-dione",C1=CC=C2C3C4=CC=CC=C4C(C2=C1)C5=C3C(=O)C=CC5=O,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,0.24,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,284.314,3.282,0,2
"CID 135403797  -- 2,3,4,6-tetrahydroxy-5H-benzo[7]annulen-5-one",C1=CC2=CC(=C(C(=C2C(=O)C(=C1)O)O)O)O,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,4.58,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,220.18,1.0224,4,5
CID 416002  -- 5-Aminoquinolin-8-ol,C1=CC2=C(C=CC(=C2N=C1)O)N,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,2.05,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,160.176,1.5226,2,3
"2725942  -- 6-[Morpholin-4-yl-[4-(trifluoromethyl)phenyl]methyl]-1,3-benzodioxol-5-ol",C1COCCN1C(C2=CC=C(C=C2)C(F)(F)F)C3=CC4=C(C=C3O)OCO4,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,0.54,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,381.35,3.5613,1,5
5281672  -- Myricetin,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,0.22,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,318.237,1.6936,6,8
5281672  -- Myricetin,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,0.4,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,318.237,1.6936,6,8
40399  -- Exifone,C1=CC(=C(C(=C1C(=O)C2=CC(=C(C(=C2)O)O)O)O)O)O,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,4.38,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,278.216,1.1512,6,7
47318  -- Oltipraz,CC1=C(SSC1=S)C2=NC=CN=C2,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,0.21,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,226.351,3.30451,0,5
47318  -- Oltipraz,CC1=C(SSC1=S)C2=NC=CN=C2,SARS-CoV-2 3CL-Pro protease inhibition IC50 determined by FRET kind of response from peptide substrate,B,Replicase polyprotein 1ab (Severe acute respiratory syndrome coronavirus 2),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Severe acute respiratory syndrome coronavirus 2),active,0.62,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,226.351,3.30451,0,5
